TransactionID,CustomerID,ProductID,TransactionDate,Quantity,TotalValue,Price,TransactionDay,TransactionTime,TransactionMonth,Transaction_TimePeriod,ProductName,Category,CustomerName,Region,SignupDate,AvgTransactionValue,DaysSinceLastTransaction,UniqueProductsPurchased,FavProduct,FavCategory,MostActiveTransactionDay,PeakTransactionTime
T00491,C0136,P030,2024-06-07,4,1111.44,277.86,Friday,08:52:46,June,Morning,ActiveWear Cookbook,Books,Kristen Holder,Asia,2024-03-14,716.4983333333333,78.0,6.0,P011,Home Decor,Tuesday,Evening
T00511,C0081,P030,2024-05-26,3,833.58,277.86,Sunday,05:56:36,May,Morning,ActiveWear Cookbook,Books,Kimberly Turner,Europe,2024-02-24,590.4133333333333,80.0,6.0,P006,Books,Saturday,Evening
T00604,C0011,P030,2024-08-10,1,277.86,277.86,Saturday,15:04:27,August,Afternoon,ActiveWear Cookbook,Books,Bryan Mathews,South America,2022-12-12,746.0,32.0,5.0,P017,Books,Saturday,Evening
T00647,C0018,P030,2024-08-03,4,1111.44,277.86,Saturday,19:15:23,August,Evening,ActiveWear Cookbook,Books,Tyler Haynes,North America,2024-09-21,956.3700000000001,177.0,5.0,P027,Books,Friday,Evening
T00810,C0046,P030,2024-01-06,1,277.86,277.86,Saturday,13:22:36,January,Afternoon,ActiveWear Cookbook,Books,Beth Cardenas,North America,2024-10-23,803.9757142857143,124.0,7.0,P016,Books,Saturday,Evening
T00938,C0087,P030,2024-02-21,3,833.58,277.86,Wednesday,18:51:05,February,Evening,ActiveWear Cookbook,Books,Travis Campbell,South America,2024-04-11,943.4614285714285,136.0,7.0,P029,Books,Monday,Evening
T00042,C0189,P025,2024-12-21,2,569.24,284.62,Saturday,02:16:46,December,Evening,ActiveWear Cookware Set,Home Decor,Sherri Dixon,North America,2024-01-22,528.642,37.0,5.0,P025,Home Decor,Monday,Evening
T00074,C0041,P025,2024-03-10,3,853.86,284.62,Sunday,02:20:47,March,Evening,ActiveWear Cookware Set,Home Decor,Lindsey Deleon,Europe,2023-12-27,878.54,43.0,7.0,P011,Books,Sunday,Evening
T00304,C0174,P025,2024-12-12,1,284.62,284.62,Thursday,13:59:40,December,Afternoon,ActiveWear Cookware Set,Home Decor,Tracy Steele,South America,2022-11-03,578.39,46.0,5.0,P025,Books,Sunday,Afternoon
T00331,C0005,P025,2024-05-05,3,853.86,284.62,Sunday,13:03:41,May,Afternoon,ActiveWear Cookware Set,Home Decor,Laura Weber,Asia,2022-08-15,678.08,84.0,3.0,P012,Electronics,Friday,Evening
T00456,C0004,P025,2024-12-12,2,569.24,284.62,Thursday,03:38:36,December,Evening,ActiveWear Cookware Set,Home Decor,Kathleen Rodriguez,South America,2022-10-09,669.36,35.0,8.0,P008,Books,Monday,Morning
T00462,C0003,P025,2024-06-03,3,853.86,284.62,Monday,19:17:36,June,Evening,ActiveWear Cookware Set,Home Decor,Michael Rivera,South America,2024-03-07,681.345,156.0,4.0,P002,Home Decor,Sunday,Evening
T00573,C0162,P025,2024-11-17,3,853.86,284.62,Sunday,04:21:44,November,Evening,ActiveWear Cookware Set,Home Decor,Edwin Watson,Asia,2022-03-29,600.28,71.0,8.0,P009,Electronics,Monday,Evening
T00580,C0141,P025,2024-04-09,1,284.62,284.62,Tuesday,07:28:17,April,Morning,ActiveWear Cookware Set,Home Decor,Paul Parsons,Europe,2023-02-23,1067.387,55.0,10.0,P025,Clothing,Tuesday,Evening
T00658,C0021,P025,2024-01-16,1,284.62,284.62,Tuesday,11:22:42,January,Morning,ActiveWear Cookware Set,Home Decor,Robert Blanchard,Asia,2023-04-17,677.49,107.0,8.0,P015,Books,Saturday,Evening
T00832,C0064,P025,2024-05-07,3,853.86,284.62,Tuesday,01:08:19,May,Evening,ActiveWear Cookware Set,Home Decor,Martha Montgomery,Europe,2023-10-22,807.954,52.0,5.0,P018,Books,Tuesday,Afternoon
T00842,C0055,P025,2024-01-24,4,1138.48,284.62,Wednesday,06:58:00,January,Morning,ActiveWear Cookware Set,Home Decor,Lauren Williams,North America,2024-11-11,571.5360000000001,118.0,5.0,P025,Electronics,Tuesday,Morning
T00864,C0096,P025,2024-08-22,4,1138.48,284.62,Thursday,05:45:56,August,Morning,ActiveWear Cookware Set,Home Decor,Benjamin Mcclure,South America,2022-11-18,1214.584,47.0,5.0,P025,Electronics,Wednesday,Morning
T00043,C0049,P027,2024-03-02,4,916.24,229.06,Saturday,16:59:31,March,Afternoon,SoundWave Headphones,Electronics,Jason Yates,North America,2024-09-18,289.435,150.0,8.0,P027,Clothing,Monday,Evening
T00141,C0039,P027,2024-07-08,3,687.18,229.06,Monday,19:55:52,July,Evening,SoundWave Headphones,Electronics,Angela Harris,South America,2024-10-13,706.6,92.0,6.0,P011,Electronics,Sunday,Afternoon
T00178,C0173,P027,2024-01-05,2,458.12,229.06,Friday,13:14:07,January,Afternoon,SoundWave Headphones,Electronics,Francisco Young,Asia,2022-10-06,726.005,148.0,8.0,P004,Books,Friday,Afternoon
T00275,C0018,P027,2024-02-17,4,916.24,229.06,Saturday,18:50:52,February,Evening,SoundWave Headphones,Electronics,Tyler Haynes,North America,2024-09-21,956.3700000000001,177.0,5.0,P027,Books,Friday,Evening
T00326,C0019,P027,2024-06-14,3,687.18,229.06,Friday,11:41:17,June,Morning,SoundWave Headphones,Electronics,Brandon Rodriguez,Europe,2023-01-12,364.3033333333333,80.0,6.0,P001,Books,Friday,Evening
T00337,C0064,P027,2024-01-07,4,916.24,229.06,Sunday,16:11:55,January,Afternoon,SoundWave Headphones,Electronics,Martha Montgomery,Europe,2023-10-22,807.954,52.0,5.0,P018,Books,Tuesday,Afternoon
T00453,C0034,P027,2024-07-10,4,916.24,229.06,Wednesday,19:53:08,July,Evening,SoundWave Headphones,Electronics,Dalton Perez,North America,2023-09-27,512.2,96.0,6.0,P014,Clothing,Wednesday,Evening
T00739,C0098,P027,2024-04-26,2,458.12,229.06,Friday,07:31:56,April,Morning,SoundWave Headphones,Electronics,Laura Gilbert,North America,2024-10-21,394.7525,35.0,8.0,P021,Clothing,Tuesday,Evening
T00787,C0026,P027,2024-06-04,4,916.24,229.06,Tuesday,00:03:44,June,Evening,SoundWave Headphones,Electronics,Sara Miller,North America,2024-05-03,887.2625,110.0,4.0,P027,Electronics,Wednesday,Evening
T00871,C0084,P027,2024-03-12,4,916.24,229.06,Tuesday,11:15:01,March,Morning,SoundWave Headphones,Electronics,Belinda Garner,Asia,2024-09-17,493.4555555555556,42.0,8.0,P013,Electronics,Tuesday,Morning
T00951,C0197,P027,2024-12-27,2,458.12,229.06,Friday,18:20:31,December,Evening,SoundWave Headphones,Electronics,Christina Harvey,Europe,2023-03-21,642.8833333333333,31.0,3.0,P013,Electronics,Friday,Evening
T00045,C0113,P078,2024-07-09,4,164.72,41.18,Tuesday,02:53:14,July,Evening,HomeSense Rug,Home Decor,Joseph Ortiz Jr.,South America,2022-06-17,601.5125,61.0,7.0,P078,Home Decor,Sunday,Evening
T00123,C0113,P078,2024-07-25,2,82.36,41.18,Thursday,17:05:14,July,Evening,HomeSense Rug,Home Decor,Joseph Ortiz Jr.,South America,2022-06-17,601.5125,61.0,7.0,P078,Home Decor,Sunday,Evening
T00164,C0062,P078,2024-07-10,3,123.54,41.18,Wednesday,08:49:17,July,Morning,HomeSense Rug,Home Decor,Jeffery Hartman,Europe,2022-12-14,546.5133333333333,201.0,2.0,P059,Clothing,Wednesday,Morning
T00186,C0098,P078,2024-04-02,1,41.18,41.18,Tuesday,07:44:01,April,Morning,HomeSense Rug,Home Decor,Laura Gilbert,North America,2024-10-21,394.7525,35.0,8.0,P021,Clothing,Tuesday,Evening
T00431,C0067,P078,2024-08-15,3,123.54,41.18,Thursday,00:55:59,August,Evening,HomeSense Rug,Home Decor,Carl Gonzalez,North America,2023-07-06,681.8066666666667,102.0,6.0,P002,Clothing,Thursday,Evening
T00515,C0190,P078,2024-12-14,1,41.18,41.18,Saturday,00:46:19,December,Evening,HomeSense Rug,Home Decor,Alexander Lowe,South America,2024-05-31,596.604,42.0,5.0,P016,Electronics,Saturday,Morning
T00522,C0160,P078,2024-03-03,4,164.72,41.18,Sunday,09:40:08,March,Morning,HomeSense Rug,Home Decor,Jodi Cook,North America,2022-04-05,585.386,164.0,5.0,P022,Home Decor,Sunday,Morning
T00592,C0060,P078,2024-09-03,2,82.36,41.18,Tuesday,07:19:28,September,Morning,HomeSense Rug,Home Decor,James Murphy,Europe,2022-04-22,82.36,146.0,1.0,P078,Home Decor,Tuesday,Morning
T00635,C0166,P078,2024-07-25,4,164.72,41.18,Thursday,02:34:05,July,Evening,HomeSense Rug,Home Decor,John Rogers,Europe,2022-02-13,601.3375000000001,97.0,4.0,P010,Home Decor,Monday,Evening
T00816,C0172,P078,2024-09-25,2,82.36,41.18,Wednesday,06:56:25,September,Morning,HomeSense Rug,Home Decor,Jamie Webb,Europe,2024-09-09,366.95,67.0,6.0,P003,Home Decor,Tuesday,Afternoon
T00048,C0043,P100,2024-04-23,2,252.68,126.34,Tuesday,22:46:40,April,Evening,HomeSense Sweater,Clothing,Sandy Short MD,Asia,2023-02-05,377.10666666666674,130.0,3.0,P051,Books,Thursday,Evening
T00115,C0161,P100,2024-03-10,1,126.34,126.34,Sunday,02:22:50,March,Evening,HomeSense Sweater,Clothing,Jessica Warren,Asia,2022-03-14,392.72875,165.0,8.0,P007,Books,Monday,Evening
T00283,C0109,P100,2024-07-16,4,505.36,126.34,Tuesday,14:50:07,July,Afternoon,HomeSense Sweater,Clothing,Abigail Jones,North America,2022-05-09,498.84090909090907,81.0,10.0,P100,Clothing,Saturday,Evening
T00301,C0109,P100,2024-07-13,2,252.68,126.34,Saturday,08:15:45,July,Morning,HomeSense Sweater,Clothing,Abigail Jones,North America,2022-05-09,498.84090909090907,81.0,10.0,P100,Clothing,Saturday,Evening
T00740,C0156,P100,2024-08-24,4,505.36,126.34,Saturday,19:10:31,August,Evening,HomeSense Sweater,Clothing,William Adams,North America,2023-08-19,694.040909090909,43.0,10.0,P059,Books,Saturday,Afternoon
T00820,C0077,P100,2024-03-11,2,252.68,126.34,Monday,10:55:51,March,Morning,HomeSense Sweater,Clothing,Scott Sims,South America,2023-10-18,279.09999999999997,86.0,3.0,P081,Clothing,Monday,Afternoon
T00049,C0148,P039,2024-06-23,3,1291.77,430.59,Sunday,14:05:49,June,Afternoon,TechPro Smartwatch,Electronics,Matthew Rogers,South America,2023-04-16,1091.558,117.0,5.0,P011,Electronics,Tuesday,Evening
T00086,C0168,P039,2024-07-14,3,1291.77,430.59,Sunday,14:57:44,July,Afternoon,TechPro Smartwatch,Electronics,Karen Clements MD,South America,2022-12-13,1263.4575,96.0,4.0,P039,Books,Monday,Afternoon
T00090,C0072,P039,2024-03-10,4,1722.36,430.59,Sunday,16:04:33,March,Afternoon,TechPro Smartwatch,Electronics,Sarah Scott,North America,2024-07-24,599.918,86.0,5.0,P008,Electronics,Saturday,Evening
T00198,C0048,P039,2024-09-17,1,430.59,430.59,Tuesday,07:53:30,September,Morning,TechPro Smartwatch,Electronics,Matthew Park,South America,2024-11-07,770.1879999999999,54.0,5.0,P010,Electronics,Sunday,Evening
T00256,C0192,P039,2024-07-30,3,1291.77,430.59,Tuesday,12:47:07,July,Afternoon,TechPro Smartwatch,Electronics,Sarah Arias,South America,2022-09-15,518.1800000000001,181.0,4.0,P010,Electronics,Monday,Afternoon
T00348,C0005,P039,2024-03-15,2,861.18,430.59,Friday,04:08:59,March,Evening,TechPro Smartwatch,Electronics,Laura Weber,Asia,2022-08-15,678.08,84.0,3.0,P012,Electronics,Friday,Evening
T00391,C0096,P039,2024-08-02,4,1722.36,430.59,Friday,09:54:08,August,Morning,TechPro Smartwatch,Electronics,Benjamin Mcclure,South America,2022-11-18,1214.584,47.0,5.0,P025,Electronics,Wednesday,Morning
T00472,C0016,P039,2024-07-02,1,430.59,430.59,Tuesday,06:30:26,July,Morning,TechPro Smartwatch,Electronics,Emily Woods,North America,2024-01-03,774.884,78.0,5.0,P016,Clothing,Thursday,Morning
T00480,C0102,P039,2024-08-02,3,1291.77,430.59,Friday,03:34:50,August,Evening,TechPro Smartwatch,Electronics,Michael Atkinson,South America,2022-09-16,766.5450000000001,148.0,7.0,P058,Electronics,Friday,Evening
T00523,C0114,P039,2024-03-15,3,1291.77,430.59,Friday,12:05:37,March,Afternoon,TechPro Smartwatch,Electronics,Benjamin Anderson,Europe,2024-11-18,1156.086,126.0,5.0,P020,Electronics,Wednesday,Afternoon
T00555,C0088,P039,2024-12-15,1,430.59,430.59,Sunday,04:43:29,December,Evening,TechPro Smartwatch,Electronics,Carlos Murray,Asia,2023-05-14,427.076,43.0,5.0,P010,Clothing,Sunday,Evening
T00665,C0053,P039,2024-11-01,4,1722.36,430.59,Friday,12:16:45,November,Afternoon,TechPro Smartwatch,Electronics,Albert Burke,Europe,2022-06-18,886.0766666666667,87.0,6.0,P006,Clothing,Friday,Evening
T00050,C0124,P016,2024-10-07,1,330.05,330.05,Monday,07:58:38,October,Morning,ActiveWear Running Shoes,Clothing,Lindsay Perez,Europe,2024-08-26,609.1899999999999,112.0,7.0,P006,Home Decor,Saturday,Afternoon
T00056,C0192,P016,2024-02-07,1,330.05,330.05,Wednesday,14:37:55,February,Afternoon,ActiveWear Running Shoes,Clothing,Sarah Arias,South America,2022-09-15,518.1800000000001,181.0,4.0,P010,Electronics,Monday,Afternoon
T00167,C0153,P016,2024-07-05,3,990.15,330.05,Friday,11:53:41,July,Morning,ActiveWear Running Shoes,Clothing,Justin Smith,South America,2022-03-20,790.7983333333333,138.0,6.0,P003,Books,Friday,Morning
T00368,C0190,P016,2024-05-16,4,1320.2,330.05,Thursday,09:05:38,May,Morning,ActiveWear Running Shoes,Clothing,Alexander Lowe,South America,2024-05-31,596.604,42.0,5.0,P016,Electronics,Saturday,Morning
T00579,C0051,P016,2024-12-16,1,330.05,330.05,Monday,17:36:31,December,Evening,ActiveWear Running Shoes,Clothing,Nicholas Ellis,Europe,2023-12-21,814.2242857142857,42.0,7.0,P006,Electronics,Saturday,Evening
T00683,C0111,P016,2024-01-27,4,1320.2,330.05,Saturday,21:34:25,January,Evening,ActiveWear Running Shoes,Clothing,Roger David,Europe,2024-11-13,394.604,46.0,5.0,P003,Clothing,Wednesday,Evening
T00700,C0016,P016,2024-08-15,1,330.05,330.05,Thursday,10:18:31,August,Morning,ActiveWear Running Shoes,Clothing,Emily Woods,North America,2024-01-03,774.884,78.0,5.0,P016,Clothing,Thursday,Morning
T00802,C0046,P016,2024-09-25,3,990.15,330.05,Wednesday,01:45:49,September,Evening,ActiveWear Running Shoes,Clothing,Beth Cardenas,North America,2024-10-23,803.9757142857143,124.0,7.0,P016,Books,Saturday,Evening
T00942,C0105,P016,2024-06-19,4,1320.2,330.05,Wednesday,06:55:10,June,Morning,ActiveWear Running Shoes,Clothing,Ryan Hampton,Europe,2024-11-11,801.2416666666667,146.0,6.0,P001,Electronics,Monday,Morning
T00051,C0097,P022,2024-03-23,1,137.54,137.54,Saturday,05:58:54,March,Morning,HomeSense Wall Art,Home Decor,Tina Ford,Asia,2023-12-18,137.54,310.0,1.0,P022,Home Decor,Saturday,Morning
T00160,C0065,P022,2024-07-29,3,412.62,137.54,Monday,06:59:14,July,Morning,HomeSense Wall Art,Home Decor,Gerald Hines,North America,2024-07-10,766.37,45.0,10.0,P022,Home Decor,Monday,Evening
T00252,C0154,P022,2024-06-12,1,137.54,137.54,Wednesday,22:59:30,June,Evening,HomeSense Wall Art,Home Decor,Robert Sharp,North America,2024-10-27,617.2683333333333,130.0,6.0,P008,Electronics,Monday,Afternoon
T00271,C0035,P022,2024-04-29,3,412.62,137.54,Monday,19:45:24,April,Evening,HomeSense Wall Art,Home Decor,Brianna Richardson,North America,2024-10-01,646.9025,119.0,4.0,P013,Electronics,Monday,Evening
T00296,C0179,P022,2024-07-23,3,412.62,137.54,Tuesday,09:15:48,July,Morning,HomeSense Wall Art,Home Decor,Donald Miller,Europe,2022-10-16,608.805,109.0,6.0,P022,Home Decor,Saturday,Evening
T00300,C0160,P022,2024-08-16,4,550.16,137.54,Friday,08:44:30,August,Morning,HomeSense Wall Art,Home Decor,Jodi Cook,North America,2022-04-05,585.386,164.0,5.0,P022,Home Decor,Sunday,Morning
T00414,C0194,P022,2024-03-31,3,412.62,137.54,Sunday,03:46:52,March,Evening,HomeSense Wall Art,Home Decor,Stacy Cook,North America,2024-05-04,552.7385714285714,97.0,7.0,P005,Books,Sunday,Evening
T00481,C0188,P022,2024-08-30,3,412.62,137.54,Friday,20:51:44,August,Evening,HomeSense Wall Art,Home Decor,Anna Ball,South America,2022-05-17,888.9150000000001,32.0,7.0,P057,Electronics,Friday,Morning
T00509,C0025,P022,2024-08-13,1,137.54,137.54,Tuesday,22:51:21,August,Evening,HomeSense Wall Art,Home Decor,Gregory Odom,South America,2022-07-04,397.4525,167.0,4.0,P022,Home Decor,Thursday,Evening
T00612,C0140,P022,2024-10-15,1,137.54,137.54,Tuesday,18:21:07,October,Evening,HomeSense Wall Art,Home Decor,Gregory Estrada,Asia,2023-07-01,944.0699999999999,104.0,2.0,P022,Electronics,Tuesday,Evening
T00742,C0124,P022,2024-03-23,2,275.08,137.54,Saturday,05:53:50,March,Morning,HomeSense Wall Art,Home Decor,Lindsay Perez,Europe,2024-08-26,609.1899999999999,112.0,7.0,P006,Home Decor,Saturday,Afternoon
T00761,C0199,P022,2024-10-01,4,550.16,137.54,Tuesday,05:57:09,October,Morning,HomeSense Wall Art,Home Decor,Andrea Jenkins,Europe,2022-12-03,494.82,93.0,4.0,P008,Electronics,Saturday,Afternoon
T00886,C0104,P022,2024-10-28,3,412.62,137.54,Monday,14:36:09,October,Afternoon,HomeSense Wall Art,Home Decor,Laura Bennett,South America,2022-02-10,822.3875,84.0,8.0,P006,Home Decor,Monday,Afternoon
T00895,C0121,P022,2024-05-03,3,412.62,137.54,Friday,18:35:03,May,Evening,HomeSense Wall Art,Home Decor,Mark Atkinson,Europe,2023-07-23,243.63,122.0,4.0,P022,Books,Friday,Evening
T00932,C0001,P022,2024-09-17,3,412.62,137.54,Tuesday,09:01:18,September,Morning,HomeSense Wall Art,Home Decor,Lawrence Carroll,South America,2022-07-10,670.9040000000001,86.0,5.0,P022,Electronics,Tuesday,Evening
T00054,C0085,P021,2024-02-05,3,1007.52,335.84,Monday,07:45:31,February,Morning,SoundWave Rug,Home Decor,Richard Brown,South America,2024-09-22,866.11,108.0,3.0,P021,Books,Friday,Morning
T00075,C0039,P021,2024-10-27,3,1007.52,335.84,Sunday,13:50:07,October,Afternoon,SoundWave Rug,Home Decor,Angela Harris,South America,2024-10-13,706.6,92.0,6.0,P011,Electronics,Sunday,Afternoon
T00299,C0098,P021,2024-08-27,1,335.84,335.84,Tuesday,22:57:39,August,Evening,SoundWave Rug,Home Decor,Laura Gilbert,North America,2024-10-21,394.7525,35.0,8.0,P021,Clothing,Tuesday,Evening
T00440,C0136,P021,2024-07-24,3,1007.52,335.84,Wednesday,00:20:52,July,Evening,SoundWave Rug,Home Decor,Kristen Holder,Asia,2024-03-14,716.4983333333333,78.0,6.0,P011,Home Decor,Tuesday,Evening
T00457,C0158,P021,2024-07-18,1,335.84,335.84,Thursday,20:01:21,July,Evening,SoundWave Rug,Home Decor,Wendy Browning,South America,2023-04-12,929.13,137.0,4.0,P021,Home Decor,Thursday,Afternoon
T00687,C0182,P021,2024-03-31,4,1343.36,335.84,Sunday,22:56:31,March,Evening,SoundWave Rug,Home Decor,Joshua Preston,Europe,2024-12-28,996.1539999999999,263.0,5.0,P008,Home Decor,Monday,Evening
T00737,C0157,P021,2024-05-19,1,335.84,335.84,Sunday,06:37:56,May,Morning,SoundWave Rug,Home Decor,Miguel Wong,North America,2024-01-30,375.21999999999997,51.0,5.0,P013,Electronics,Saturday,Afternoon
T00763,C0185,P021,2024-04-14,3,1007.52,335.84,Sunday,23:09:04,April,Evening,SoundWave Rug,Home Decor,Kathleen Logan,North America,2023-10-17,1141.4399999999998,160.0,3.0,P021,Books,Saturday,Evening
T00807,C0086,P021,2024-10-23,1,335.84,335.84,Wednesday,17:24:22,October,Evening,SoundWave Rug,Home Decor,Stephanie Peterson,Europe,2022-09-18,550.9359999999999,32.0,5.0,P010,Home Decor,Thursday,Evening
T00857,C0080,P021,2024-03-12,3,1007.52,335.84,Tuesday,15:48:24,March,Afternoon,SoundWave Rug,Home Decor,David Gonzalez,Asia,2024-02-07,1007.52,321.0,1.0,P021,Home Decor,Tuesday,Afternoon
T00877,C0137,P021,2024-01-31,2,671.68,335.84,Wednesday,15:36:46,January,Afternoon,SoundWave Rug,Home Decor,Robert Gardner,South America,2024-04-09,666.51,35.0,5.0,P003,Books,Wednesday,Afternoon
T00055,C0177,P072,2024-06-12,2,798.68,399.34,Wednesday,20:54:36,June,Evening,ActiveWear Headphones,Electronics,Julia Kelly,Asia,2024-06-01,627.4525,84.0,4.0,P028,Books,Monday,Evening
T00162,C0045,P072,2024-08-26,3,1198.02,399.34,Monday,13:10:31,August,Afternoon,ActiveWear Headphones,Electronics,Michael Williams,Asia,2022-02-25,860.2571428571429,154.0,7.0,P001,Electronics,Saturday,Afternoon
T00172,C0021,P072,2024-07-14,2,798.68,399.34,Sunday,06:50:22,July,Morning,ActiveWear Headphones,Electronics,Robert Blanchard,Asia,2023-04-17,677.49,107.0,8.0,P015,Books,Saturday,Evening
T00529,C0152,P072,2024-10-21,3,1198.02,399.34,Monday,06:20:03,October,Morning,ActiveWear Headphones,Electronics,Justin Evans,South America,2022-04-19,677.1719999999999,98.0,5.0,P051,Home Decor,Saturday,Morning
T00929,C0068,P072,2024-12-24,3,1198.02,399.34,Tuesday,23:45:11,December,Evening,ActiveWear Headphones,Electronics,Mark Cox,North America,2023-04-04,743.8025,34.0,8.0,P002,Electronics,Tuesday,Evening
T00994,C0040,P072,2024-01-06,2,798.68,399.34,Saturday,21:49:35,January,Evening,ActiveWear Headphones,Electronics,Michael Harrell,Asia,2022-03-07,1323.1333333333332,192.0,2.0,P020,Clothing,Friday,Morning
T00057,C0062,P059,2024-07-03,3,909.6,303.2,Wednesday,07:10:58,July,Morning,SoundWave Jeans,Clothing,Jeffery Hartman,Europe,2022-12-14,546.5133333333333,201.0,2.0,P059,Clothing,Wednesday,Morning
T00062,C0009,P059,2024-10-12,1,303.2,303.2,Saturday,06:41:00,October,Morning,SoundWave Jeans,Clothing,Joy Clark,Europe,2023-08-14,298.8333333333333,107.0,3.0,P050,Clothing,Saturday,Evening
T00131,C0029,P059,2024-06-13,1,303.2,303.2,Thursday,02:56:04,June,Evening,SoundWave Jeans,Clothing,Erin Manning,North America,2022-04-16,446.46750000000003,32.0,4.0,P036,Clothing,Thursday,Evening
T00188,C0195,P059,2024-05-21,3,909.6,303.2,Tuesday,03:08:56,May,Evening,SoundWave Jeans,Clothing,Jeremy Mclaughlin,South America,2024-09-17,672.7116666666667,64.0,6.0,P028,Home Decor,Tuesday,Evening
T00282,C0145,P059,2024-11-26,1,303.2,303.2,Tuesday,07:35:05,November,Morning,SoundWave Jeans,Clothing,Wayne Stone,Asia,2023-01-13,721.40875,62.0,7.0,P080,Clothing,Monday,Morning
T00284,C0022,P059,2024-01-15,4,1212.8,303.2,Monday,07:06:38,January,Morning,SoundWave Jeans,Clothing,Teresa Esparza,Asia,2023-10-27,775.8449999999999,132.0,6.0,P008,Clothing,Tuesday,Morning
T00295,C0087,P059,2024-07-22,3,909.6,303.2,Monday,09:54:09,July,Morning,SoundWave Jeans,Clothing,Travis Campbell,South America,2024-04-11,943.4614285714285,136.0,7.0,P029,Books,Monday,Evening
T00377,C0179,P059,2024-01-22,1,303.2,303.2,Monday,19:36:33,January,Evening,SoundWave Jeans,Clothing,Donald Miller,Europe,2022-10-16,608.805,109.0,6.0,P022,Home Decor,Saturday,Evening
T00400,C0175,P059,2024-04-24,2,606.4,303.2,Wednesday,00:16:33,April,Evening,SoundWave Jeans,Clothing,Matthew Johnson,Asia,2022-04-16,621.053,68.0,10.0,P008,Books,Wednesday,Evening
